TABLE_NAME,DOSSIERNUMMER,AANVRAGER,REGELINGNAAM,BELEIDSTERREIN,ORGANISATIEONDERDEEL,PROJECT_NAAM,TYPE_PERIODICITEIT,BEDRAG_AANGEVRAAGD,BEDRAG_VERLEEND,BEDRAG_VASTGESTELD,SUBSIDIEJAAR,DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER,SBA-002005,EMCEMO,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Verbinden en Verbreiden tegen Racisme, Discriminatie en Uitsluiting",Eenmalig,13000,13000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002006,EMCEMO,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Voorlichting, Advies, Informatie en Sociaaljuridisch Spreekuur",Eenmalig,15000,14900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002007,EMCEMO,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Islamofobie: niet accepteren, maar melden",Eenmalig,15000,12000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002558,EMCEMO,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Debatten en bijeenkomsten rond 21 maart, Internationale Dag tegen Racisme en Discriminatie",Eenmalig,15000,13600,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002000,Stichting Pamir,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Zelfredzaam en weerbaar maken van Afghaanse mannen en vrouwen,Eenmalig,17425,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004679,Stichting Pamir,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Project Zelfredzaam en Weerbaar maken van Afghaanse mannen en vrouwen,Eenmalig,11900,11900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002009,Waterlandse Harmonie,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,activiteitenprogramma van de Waterlandse Harmonie,Eenmalig,4900,4900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002011,Waterland Projecten,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Muziektheaterlocatieproject,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002016,Stichting SoccerRocker,Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,organisatie festval SoccerRocker 2016,Eenmalig,6849,6849,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002020,De Kroonvaders,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,De Kroonvaarders 4 mei 2016 herdenking,Eenmalig,250,250,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002021,Tertium,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg","Amsterdam Dialoog, televisie programma",Eenmalig,17500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002027,Turnz Amsterdam Gymnastics,Bijzondere subsidieverordening Topsport Nieuw-West 2012,Sport,stadsdeel Nieuw-West,Hooked 2016,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002028,Turnz Amsterdam Gymnastics,Bijzondere subsidieverordening Topsport Nieuw-West 2012,Sport,stadsdeel Nieuw-West,NK Teams 2016,Eenmalig,4800,1300,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002029,Vereniging van Vrienden van Amsterdamse Gevelstenen,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Restauratie van historische zaken aan de openbare weg in Amsterdam,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002038,Noordje,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Noordje 2016,Eenmalig,80000,60000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005124,Noordje,Subsidieregeling stimulering buitenschoolse cultuurecucatie in het kader van het aanvalsplan armoede,Cultuur,Kunst en Cultuur,Een nieuw programma op gebied van buitenschoolse cultuureducatie ihk van Armoedebestrijding.,Eenmalig,50000,35000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004127,Unie Nationale Marokkaanse Vrouwen Nederland/UNFM-NL,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Dialoog en saamhorigheid onder Amsterdammers,Eenmalig,9900,6600,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002051,WonderWhy,Nadere regels subsidie Brede talentontwikkeling,Onderwijs,stadsdeel West,Filosoferen met Kinderen over Heikele Kwesties,Eenmalig,39600,39600,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002053,ABSA Scholengroep,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,Brede talentontwikkeling brede schoolcoordinatie,Periodiek,23543,23543,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003007,ABSA Scholengroep,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",VLOA,Eenmalig,426731.04,392606.04,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003878,ABSA Scholengroep,Subsidie Amsterdamse Scholenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",tweede fase verbeteringstraject,Eenmalig,44738,44738,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003723,ABSA Scholengroep,Subsidie Amsterdamse Scholenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",scholenbeurs,Eenmalig,75900,75900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004704,ABSA Scholengroep,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",activiteit burgerschap,Eenmalig,603.67,603.67,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004658,ABSA Scholengroep,Subsidie Amsterdamse Lerarenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",Lerarenbeurs,Eenmalig,48995,48995,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002060,Stichting Jonge Strijkers Amsterdam,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,jeugdorkest Jonge Strijkers Amsterdam,Eenmalig,7000,7000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002062,Wijkboerderij Bos en Lommer,Nadere regels kinderboerderijen West,Verkeer en openbare ruimte,stadsdeel West,Beheer en Exploitatie,Eenmalig,82800,63000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002063,STICHTING39,Subsidieregeling Participatie,Participatie,stadsdeel Zuid,artBRUUT,Eenmalig,4000,4000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002065,STICHTING39,Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,artBRUUT,Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002064,WOW Amsterdam,Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Culturele Programmering WOW,Eenmalig,20000,20000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003414,WOW Amsterdam,Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Middagprogramma met theatervoorstelling Zina plus Vrijheidsdiner,Eenmalig,3500,3500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002067,Woongroep ouderen Buitenveldert,Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Filmavonden,Eenmalig,225,225,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002093,Barokensemble Eik en Linde,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Johannes Passie Amsterdam Noord 2016,Eenmalig,3700,3700,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002075,Stichting 7 Hills,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Panel/Discussieavond Casual Racism in taal en communicatie,Eenmalig,14300,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003346,Stichting 7 Hills,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Dialoogavond Casual Racism,Eenmalig,11900,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002079,Pink Nieuw West,Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,"bijeenkomsten voor lesbiennes, homo's, biseksuelen, transgenders en hun sympathisanten in Amsterdam",Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004689,Pink Nieuw West,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Project Prelude Pride Walk 2016,Eenmalig,7081,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004699,Stichting Nederlandse Islamitische Scholen,Subsidie Amsterdamse Scholenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",scholenbeurs,Eenmalig,90000,90000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002080,Stichting Nederlandse Islamitische Scholen,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,Brede Talent Ontwikkeling (BTO) en brede school coördinatie 2016,Periodiek,28920.88,27679.03,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003047,Stichting Nederlandse Islamitische Scholen,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",VLOA 2016-2017,Eenmalig,248592,220403.6,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003013,Stichting Onderwijs 4 Nieuwe Tijd,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",voorzieningen PO 2016-2017,Eenmalig,72808,32807.8,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002082,Stichting Onderwijs 4 Nieuwe Tijd,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,Activiteiten Brede Talent Ontwikkeling en Brede School Coördinatie 2016,Periodiek,11015.4,10860.5,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003647,Stichting Onderwijs 4 Nieuwe Tijd,Subsidie Amsterdamse Lerarenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",aanvraag lerarenbeurs primair onderwijs,Eenmalig,5855,5855,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002085,Ostadetheater,Subsidie Continuering gesubsidieerde functies Zuid,Inkomen,stadsdeel Zuid,Continuering gesubsidieerde arbeid,Periodiek,7024,7024,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002105,Ostadetheater,Subsidie tijdelijk kunstprojecten,Cultuur,stadsdeel Zuid,Ostadetheater,Eenmalig,192000,185000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002090,Buurtwerkkamer Coöperatie,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,ondersteunen en ontwikkelen van buurtwerkkamers,Eenmalig,150000,150000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002091,Stichting Sportservice Nederland,Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Nieuw West Topsport Series (NWTS),Eenmalig,80000,80000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004550,Stichting Sportservice Nederland,Subsidieregeling Gehandicaptensport (sportactiviteiten en evenementen),Sport,Sport en Bos,Nationale Diabetes Challenge Amsterdam,Eenmalig,20820,20820,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003957,SLAA,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,de Verleiding en het Plezier,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002094,SLAA,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Backoffice Stadsdichter,Eenmalig,18000,18000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002096,A.K.C. Blauw-Wit,Eenmalige Initiatieven Sport en Bos,Algemeen,Sport en Bos,Sporthalvloer Blauw-Withal,Eenmalig,125000,125000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002097,De Dolfijn,Bijzondere subsidieverordening Topsport Nieuw-West 2012,Sport,stadsdeel Nieuw-West,ADC 2016,Eenmalig,8000,4700,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002100,Sander Francken FILM,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",voor het ontwikkelen van een project in het kader van de preventie van radicalisering,Eenmalig,20000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002103,Stichting Oost in Bloei,Subsidieregeling Brede Talentontwikkeling Jeugd 4 t/m 10 jaar,Jeugd,stadsdeel Oost,Het BuurtAtelier,Eenmalig,3950,3950,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002729,Stichting Oost in Bloei,Subsidieregeling Brede WMO-Doeluitkering,Welzijn en Zorg,stadsdeel Oost,Vrouwenworkshops oud Oost,Eenmalig,5750,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002106,Stichting Perron Oost,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,Vrijheid maaltijd en Tentoonstelling “ Het kind in de oorlog”,Eenmalig,1500,1150,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002159,Stichting Perron Oost,Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,Festival Perron Oost 2016 Festival van het levenslied,Eenmalig,10000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002107,Stichting Allerzielen Alom,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,project 'Namen en Nummers' 4-5 mei 2016,Eenmalig,1000,1000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002108,4 mei Comité Oost,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,4 en 5 mei comité Oost / kinderherdenking Transvaal,Eenmalig,775,775,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002109,4 mei Comité Oost,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,4 mei herdenking,Eenmalig,1665,929,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002113,Stichting Open The Doors,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Open Toren Dag - openstelling Westertoren en Oudekerkstoren,Eenmalig,2200,2200,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002186,BIZ-ondernemersvereniging van Dam tot Westertoren,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Straatmanagement 2016,Eenmalig,9480,7702.3,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002115,Fresh Tracks,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,"the home project -  The Home Project omvat onderzoek, interviews, fotografie en de publicatie van ee",Eenmalig,6800,6800,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002119,De Tolkresj,Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Ouderparticipatiecreche de Tolkresj,Eenmalig,5342,5342,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004532,De Tolkresj,Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Zomerfeest Tolkresj,Eenmalig,330,330,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002120,Stichting Cultuurpodium Amsterdam,Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,Cultuurfestival Amsterdam-Oost 2016 Winkelcentrum Oostpoort,Eenmalig,30000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004786,Stichting Cultuurpodium Amsterdam,Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,De realisatie van (muziek) jeugdpodium tijdens een CULTUURMARKT in Oost.,Eenmalig,2000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002123,Stichting Social Scene (i.o.),Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,festival Japies 2016,Eenmalig,22000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002125,"Faculteit der Geesteswetenschappen, Vrije Universiteit van Amsterdam",Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Netwerk Slavernijverleden: Onderzoek en Erfgoed,Eenmalig,10000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002129,Algemene Hulpdienst Buitenveldert,Subsidie Zorg voor Zuid,Welzijn en Zorg,stadsdeel Zuid,Buurtdiensten Buitenveldert (IOD),Periodiek,118000,118000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002130,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,buurtfeest,Eenmalig,1200,470,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002131,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Huiswerkbegeleiding en weekendschool 2016,Eenmalig,3980,2835,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002132,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Internationaal kinderfeest 2016,Eenmalig,2220,705,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002133,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Multiculturele ontmoetingen 2016,Eenmalig,1980,625,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002134,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Nieuwjaarsreceptie 2016,Eenmalig,1300,650,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002135,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Offerfeest 2016,Eenmalig,1260,470,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002136,STOC (Stichting Turks Onderwijs Centrum),Eenmalige Initiatieven SD Nieuw-West,Algemeen,stadsdeel Nieuw-West,Nederlandse taalcursus voor volwassenen,Eenmalig,3990,3410,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002138,Comité Vrouwenconcentratiekamp Ravensbrück,Subsidieregeling Herdenkingen,Bestuur en ondersteuning,stadsdeel Zuid,jaarlijkse herdenking Vrouwenconcentratiekamp Ravensbruck,Eenmalig,1075,1075,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002140,Stichting Bradwolff Projects,Subsidieregeling culturele voorzieningen,Cultuur,stadsdeel Oost,Programmering Bradwolff Projects,Periodiek,20000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002216,Stichting Bradwolff Projects,Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Tentoonstelling McNab en Otten,Eenmalig,5000,4000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002217,Stichting Bradwolff Projects,Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Solo tentoonstelling barbara rink,Eenmalig,3500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002880,Stichting Bradwolff Projects,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,Voor het project 'Lekker Spelen',Eenmalig,500,500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002141,Stichting Amsterdamse Bosnische Activisten,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Spreekuren,Eenmalig,2620,2620,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002143,Stichting Amsterdamse Bosnische Activisten,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Emancipatie en Discriminatie,Eenmalig,1450,1450,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002144,Stichting Amsterdamse Bosnische Activisten,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Acceptatie Homoseksualiteit,Eenmalig,900,900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002145,Pianola Museum,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,organiseren 60 museumconcerten,Eenmalig,6000,6000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005021,Pianola Museum,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Project Summertime Walk 2016,Eenmalig,468,468,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002146,Medische Faculteit der Amsterdamse Studenten,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Wereldrecord aerobics les ouderen in het AMC Ziekenhuis,Eenmalig,420,420,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002147,Movisie,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Rainbow Cities,Eenmalig,50000,50000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002148,Peer Paper Platform,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,"“4 Days” is een cultureel buurtonderzoek in de openbare ruimte rondom de Oude Kerk, Amsterdam. Het p",Eenmalig,2600,2600,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002149,Protestantse Diaconie Amsterdam,Eenmalige Initiatieven Participatie,Algemeen,Participatie,"Project ""Sociale Kruidenier"", een winkel voor cliënten van de Voedselbank",Eenmalig,50000,50000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003226,Protestantse Diaconie Amsterdam,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Hoftuin Zomerfeest,Eenmalig,5000,2500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004385,Protestantse Diaconie Amsterdam,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Daklozendag 2016,Eenmalig,3000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002151,Stichting Paint Your Future,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Amsterdam Dialoog 2016,Eenmalig,20000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002152,SC Overamstel,Subsidieregeling Gehandicaptensport (extra kosten),Sport,Sport en Bos,Vervoer G-team uitwedstrijden,Eenmalig,3065,1000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002154,Sport op Maat,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,Sportstimulering,Periodiek,69158,64900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002155,Vereniging van Arabische Vrouwen in Nederland,Meedoen Noord,Participatie,stadsdeel Noord,feestelijke bijeenkomst over de veiligheid in de buurt,Eenmalig,500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002158,Squash vereniging Amsterdam,Bijzondere subsidieverordering Sportstimulering Nieuw-West,Sport,stadsdeel Nieuw-West,Jeugd laten kennismaken met squashsport,Eenmalig,5000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002161,Stichting Surinaams Inspraak Orgaan,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",De kracht van Verbinden,Eenmalig,20000,20000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002164,Stichting Samenwonen-Samenleven,Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,Sociale kaart voor VAW (onderdeel activiteitenplan),Eenmalig,3000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002166,stichting eigen krachtvoer,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,eigen krachtvoer,Eenmalig,3000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003012,stichting eigen krachtvoer,Eenmalige Initiatieven Participatie,Algemeen,Participatie,Eigen Krachtvoer,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002169,Nederlandse Vereniging tot Integratie van Homoseksualiteit COC Amsterdam,Eenmalige Initiatieven OJZ,Algemeen,"Onderwijs, Jeugd en Zorg","Wereldcafe, lotgenotencontact voor bi-culturele LHBT's",Eenmalig,9910,9910,NULL,2016,2016-11-07 01:00
